dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
18/04/2020,18,4,2020,39,2,Guinea,GN,GIN,12414318,Africa
17/04/2020,17,4,2020,34,0,Guinea,GN,GIN,12414318,Africa
16/04/2020,16,4,2020,41,1,Guinea,GN,GIN,12414318,Africa
15/04/2020,15,4,2020,44,0,Guinea,GN,GIN,12414318,Africa
14/04/2020,14,4,2020,69,0,Guinea,GN,GIN,12414318,Africa
13/04/2020,13,4,2020,0,0,Guinea,GN,GIN,12414318,Africa
12/04/2020,12,4,2020,38,0,Guinea,GN,GIN,12414318,Africa
11/04/2020,11,4,2020,18,0,Guinea,GN,GIN,12414318,Africa
10/04/2020,10,4,2020,30,0,Guinea,GN,GIN,12414318,Africa
09/04/2020,9,4,2020,20,0,Guinea,GN,GIN,12414318,Africa
08/04/2020,8,4,2020,16,0,Guinea,GN,GIN,12414318,Africa
07/04/2020,7,4,2020,7,0,Guinea,GN,GIN,12414318,Africa
06/04/2020,6,4,2020,10,0,Guinea,GN,GIN,12414318,Africa
05/04/2020,5,4,2020,59,0,Guinea,GN,GIN,12414318,Africa
04/04/2020,4,4,2020,0,0,Guinea,GN,GIN,12414318,Africa
03/04/2020,3,4,2020,22,0,Guinea,GN,GIN,12414318,Africa
02/04/2020,2,4,2020,14,0,Guinea,GN,GIN,12414318,Africa
01/04/2020,1,4,2020,0,0,Guinea,GN,GIN,12414318,Africa
31/03/2020,31,3,2020,8,0,Guinea,GN,GIN,12414318,Africa
30/03/2020,30,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
29/03/2020,29,3,2020,3,0,Guinea,GN,GIN,12414318,Africa
28/03/2020,28,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
27/03/2020,27,3,2020,1,0,Guinea,GN,GIN,12414318,Africa
26/03/2020,26,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
25/03/2020,25,3,2020,2,0,Guinea,GN,GIN,12414318,Africa
24/03/2020,24,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
23/03/2020,23,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
22/03/2020,22,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
21/03/2020,21,3,2020,1,0,Guinea,GN,GIN,12414318,Africa
20/03/2020,20,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
19/03/2020,19,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
18/03/2020,18,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
17/03/2020,17,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
15/03/2020,15,3,2020,0,0,Guinea,GN,GIN,12414318,Africa
14/03/2020,14,3,2020,1,0,Guinea,GN,GIN,12414318,Africa
14/06/2020,14,6,2020,71,3,Guinea_Bissau,GW,GNB,1874309,Africa
13/06/2020,13,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
12/06/2020,12,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
11/06/2020,11,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
10/06/2020,10,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
09/06/2020,9,6,2020,21,0,Guinea_Bissau,GW,GNB,1874309,Africa
08/06/2020,8,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
07/06/2020,7,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
06/06/2020,6,6,2020,22,3,Guinea_Bissau,GW,GNB,1874309,Africa
05/06/2020,5,6,2020,7,1,Guinea_Bissau,GW,GNB,1874309,Africa
04/06/2020,4,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
03/06/2020,3,6,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
02/06/2020,2,6,2020,17,0,Guinea_Bissau,GW,GNB,1874309,Africa
01/06/2020,1,6,2020,66,0,Guinea_Bissau,GW,GNB,1874309,Africa
31/05/2020,31,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
30/05/2020,30,5,2020,78,1,Guinea_Bissau,GW,GNB,1874309,Africa
29/05/2020,29,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
28/05/2020,28,5,2020,5,1,Guinea_Bissau,GW,GNB,1874309,Africa
27/05/2020,27,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
26/05/2020,26,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
25/05/2020,25,5,2020,59,0,Guinea_Bissau,GW,GNB,1874309,Africa
24/05/2020,24,5,2020,25,0,Guinea_Bissau,GW,GNB,1874309,Africa
23/05/2020,23,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
22/05/2020,22,5,2020,51,0,Guinea_Bissau,GW,GNB,1874309,Africa
21/05/2020,21,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
20/05/2020,20,5,2020,48,2,Guinea_Bissau,GW,GNB,1874309,Africa
19/05/2020,19,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
18/05/2020,18,5,2020,77,1,Guinea_Bissau,GW,GNB,1874309,Africa
17/05/2020,17,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
16/05/2020,16,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
15/05/2020,15,5,2020,93,0,Guinea_Bissau,GW,GNB,1874309,Africa
14/05/2020,14,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
13/05/2020,13,5,2020,59,0,Guinea_Bissau,GW,GNB,1874309,Africa
12/05/2020,12,5,2020,35,0,Guinea_Bissau,GW,GNB,1874309,Africa
11/05/2020,11,5,2020,85,0,Guinea_Bissau,GW,GNB,1874309,Africa
10/05/2020,10,5,2020,47,1,Guinea_Bissau,GW,GNB,1874309,Africa
09/05/2020,9,5,2020,30,0,Guinea_Bissau,GW,GNB,1874309,Africa
08/05/2020,8,5,2020,89,0,Guinea_Bissau,GW,GNB,1874309,Africa
07/05/2020,7,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
06/05/2020,6,5,2020,62,0,Guinea_Bissau,GW,GNB,1874309,Africa
05/05/2020,5,5,2020,121,0,Guinea_Bissau,GW,GNB,1874309,Africa
04/05/2020,4,5,2020,35,1,Guinea_Bissau,GW,GNB,1874309,Africa
03/05/2020,3,5,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
02/05/2020,2,5,2020,52,0,Guinea_Bissau,GW,GNB,1874309,Africa
01/05/2020,1,5,2020,128,0,Guinea_Bissau,GW,GNB,1874309,Africa
30/04/2020,30,4,2020,4,0,Guinea_Bissau,GW,GNB,1874309,Africa
29/04/2020,29,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
28/04/2020,28,4,2020,20,0,Guinea_Bissau,GW,GNB,1874309,Africa
27/04/2020,27,4,2020,1,1,Guinea_Bissau,GW,GNB,1874309,Africa
26/04/2020,26,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
25/04/2020,25,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
24/04/2020,24,4,2020,2,0,Guinea_Bissau,GW,GNB,1874309,Africa
23/04/2020,23,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
22/04/2020,22,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
21/04/2020,21,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
20/04/2020,20,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
19/04/2020,19,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
18/04/2020,18,4,2020,4,0,Guinea_Bissau,GW,GNB,1874309,Africa
17/04/2020,17,4,2020,3,0,Guinea_Bissau,GW,GNB,1874309,Africa
16/04/2020,16,4,2020,3,0,Guinea_Bissau,GW,GNB,1874309,Africa
15/04/2020,15,4,2020,1,0,Guinea_Bissau,GW,GNB,1874309,Africa
14/04/2020,14,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
13/04/2020,13,4,2020,1,0,Guinea_Bissau,GW,GNB,1874309,Africa
12/04/2020,12,4,2020,3,0,Guinea_Bissau,GW,GNB,1874309,Africa
11/04/2020,11,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
10/04/2020,10,4,2020,2,0,Guinea_Bissau,GW,GNB,1874309,Africa
09/04/2020,9,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
08/04/2020,8,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
07/04/2020,7,4,2020,15,0,Guinea_Bissau,GW,GNB,1874309,Africa
06/04/2020,6,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
05/04/2020,5,4,2020,3,0,Guinea_Bissau,GW,GNB,1874309,Africa
04/04/2020,4,4,2020,6,0,Guinea_Bissau,GW,GNB,1874309,Africa
03/04/2020,3,4,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
02/04/2020,2,4,2020,1,0,Guinea_Bissau,GW,GNB,1874309,Africa
01/04/2020,1,4,2020,6,0,Guinea_Bissau,GW,GNB,1874309,Africa
31/03/2020,31,3,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
30/03/2020,30,3,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
29/03/2020,29,3,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
28/03/2020,28,3,2020,0,0,Guinea_Bissau,GW,GNB,1874309,Africa
27/03/2020,27,3,2020,2,0,Guinea_Bissau,GW,GNB,1874309,Africa
14/06/2020,14,6,2020,0,0,Guyana,GY,GUY,779004,America
13/06/2020,13,6,2020,1,0,Guyana,GY,GUY,779004,America
12/06/2020,12,6,2020,2,0,Guyana,GY,GUY,779004,America
11/06/2020,11,6,2020,0,0,Guyana,GY,GUY,779004,America
10/06/2020,10,6,2020,2,0,Guyana,GY,GUY,779004,America
09/06/2020,9,6,2020,0,0,Guyana,GY,GUY,779004,America
08/06/2020,8,6,2020,0,0,Guyana,GY,GUY,779004,America
07/06/2020,7,6,2020,1,0,Guyana,GY,GUY,779004,America
06/06/2020,6,6,2020,0,0,Guyana,GY,GUY,779004,America
05/06/2020,5,6,2020,0,0,Guyana,GY,GUY,779004,America
04/06/2020,4,6,2020,0,0,Guyana,GY,GUY,779004,America
03/06/2020,3,6,2020,0,0,Guyana,GY,GUY,779004,America
02/06/2020,2,6,2020,0,0,Guyana,GY,GUY,779004,America
01/06/2020,1,6,2020,1,0,Guyana,GY,GUY,779004,America
31/05/2020,31,5,2020,2,1,Guyana,GY,GUY,779004,America
30/05/2020,30,5,2020,0,0,Guyana,GY,GUY,779004,America
29/05/2020,29,5,2020,11,0,Guyana,GY,GUY,779004,America
28/05/2020,28,5,2020,0,0,Guyana,GY,GUY,779004,America
27/05/2020,27,5,2020,2,0,Guyana,GY,GUY,779004,America
26/05/2020,26,5,2020,2,1,Guyana,GY,GUY,779004,America
25/05/2020,25,5,2020,8,0,Guyana,GY,GUY,779004,America
24/05/2020,24,5,2020,0,0,Guyana,GY,GUY,779004,America
23/05/2020,23,5,2020,0,0,Guyana,GY,GUY,779004,America
22/05/2020,22,5,2020,2,0,Guyana,GY,GUY,779004,America
21/05/2020,21,5,2020,0,0,Guyana,GY,GUY,779004,America
20/05/2020,20,5,2020,1,0,Guyana,GY,GUY,779004,America
19/05/2020,19,5,2020,7,0,Guyana,GY,GUY,779004,America
18/05/2020,18,5,2020,0,0,Guyana,GY,GUY,779004,America
17/05/2020,17,5,2020,1,0,Guyana,GY,GUY,779004,America
16/05/2020,16,5,2020,3,0,Guyana,GY,GUY,779004,America
15/05/2020,15,5,2020,0,0,Guyana,GY,GUY,779004,America
14/05/2020,14,5,2020,0,0,Guyana,GY,GUY,779004,America
13/05/2020,13,5,2020,4,0,Guyana,GY,GUY,779004,America
12/05/2020,12,5,2020,5,0,Guyana,GY,GUY,779004,America
11/05/2020,11,5,2020,7,0,Guyana,GY,GUY,779004,America
10/05/2020,10,5,2020,3,0,Guyana,GY,GUY,779004,America
09/05/2020,9,5,2020,1,0,Guyana,GY,GUY,779004,America
08/05/2020,8,5,2020,0,0,Guyana,GY,GUY,779004,America
07/05/2020,7,5,2020,0,0,Guyana,GY,GUY,779004,America
06/05/2020,6,5,2020,1,1,Guyana,GY,GUY,779004,America
05/05/2020,5,5,2020,10,0,Guyana,GY,GUY,779004,America
04/05/2020,4,5,2020,0,0,Guyana,GY,GUY,779004,America
03/05/2020,3,5,2020,0,0,Guyana,GY,GUY,779004,America
02/05/2020,2,5,2020,0,0,Guyana,GY,GUY,779004,America
01/05/2020,1,5,2020,4,1,Guyana,GY,GUY,779004,America
30/04/2020,30,4,2020,3,0,Guyana,GY,GUY,779004,America
29/04/2020,29,4,2020,1,0,Guyana,GY,GUY,779004,America
28/04/2020,28,4,2020,0,0,Guyana,GY,GUY,779004,America
27/04/2020,27,4,2020,0,0,Guyana,GY,GUY,779004,America
26/04/2020,26,4,2020,1,0,Guyana,GY,GUY,779004,America
25/04/2020,25,4,2020,3,1,Guyana,GY,GUY,779004,America
24/04/2020,24,4,2020,3,0,Guyana,GY,GUY,779004,America
23/04/2020,23,4,2020,0,0,Guyana,GY,GUY,779004,America
22/04/2020,22,4,2020,1,0,Guyana,GY,GUY,779004,America
21/04/2020,21,4,2020,1,0,Guyana,GY,GUY,779004,America
20/04/2020,20,4,2020,2,0,Guyana,GY,GUY,779004,America
19/04/2020,19,4,2020,0,1,Guyana,GY,GUY,779004,America
18/04/2020,18,4,2020,6,0,Guyana,GY,GUY,779004,America
17/04/2020,17,4,2020,2,0,Guyana,GY,GUY,779004,America
16/04/2020,16,4,2020,7,0,Guyana,GY,GUY,779004,America
15/04/2020,15,4,2020,1,0,Guyana,GY,GUY,779004,America
14/04/2020,14,4,2020,2,0,Guyana,GY,GUY,779004,America
13/04/2020,13,4,2020,0,0,Guyana,GY,GUY,779004,America
12/04/2020,12,4,2020,5,0,Guyana,GY,GUY,779004,America
11/04/2020,11,4,2020,3,0,Guyana,GY,GUY,779004,America
10/04/2020,10,4,2020,0,0,Guyana,GY,GUY,779004,America
09/04/2020,9,4,2020,4,1,Guyana,GY,GUY,779004,America
08/04/2020,8,4,2020,2,0,Guyana,GY,GUY,779004,America
07/04/2020,7,4,2020,2,1,Guyana,GY,GUY,779004,America
06/04/2020,6,4,2020,5,0,Guyana,GY,GUY,779004,America
05/04/2020,5,4,2020,1,0,Guyana,GY,GUY,779004,America
04/04/2020,4,4,2020,4,0,Guyana,GY,GUY,779004,America
03/04/2020,3,4,2020,0,0,Guyana,GY,GUY,779004,America
02/04/2020,2,4,2020,7,2,Guyana,GY,GUY,779004,America
01/04/2020,1,4,2020,4,1,Guyana,GY,GUY,779004,America
31/03/2020,31,3,2020,0,0,Guyana,GY,GUY,779004,America
30/03/2020,30,3,2020,0,0,Guyana,GY,GUY,779004,America
29/03/2020,29,3,2020,3,0,Guyana,GY,GUY,779004,America
28/03/2020,28,3,2020,0,0,Guyana,GY,GUY,779004,America
27/03/2020,27,3,2020,0,0,Guyana,GY,GUY,779004,America
26/03/2020,26,3,2020,0,0,Guyana,GY,GUY,779004,America
25/03/2020,25,3,2020,0,0,Guyana,GY,GUY,779004,America
24/03/2020,24,3,2020,0,0,Guyana,GY,GUY,779004,America
23/03/2020,23,3,2020,0,0,Guyana,GY,GUY,779004,America
22/03/2020,22,3,2020,0,0,Guyana,GY,GUY,779004,America
21/03/2020,21,3,2020,0,0,Guyana,GY,GUY,779004,America
20/03/2020,20,3,2020,0,0,Guyana,GY,GUY,779004,America
19/03/2020,19,3,2020,1,0,Guyana,GY,GUY,779004,America
18/03/2020,18,3,2020,0,0,Guyana,GY,GUY,779004,America
17/03/2020,17,3,2020,0,0,Guyana,GY,GUY,779004,America
16/03/2020,16,3,2020,3,0,Guyana,GY,GUY,779004,America
13/03/2020,13,3,2020,1,1,Guyana,GY,GUY,779004,America
14/06/2020,14,6,2020,224,6,Haiti,HT,HTI,11123176,America
13/06/2020,13,6,2020,0,0,Haiti,HT,HTI,11123176,America
12/06/2020,12,6,2020,145,6,Haiti,HT,HTI,11123176,America
11/06/2020,11,6,2020,134,2,Haiti,HT,HTI,11123176,America
10/06/2020,10,6,2020,124,2,Haiti,HT,HTI,11123176,America
09/06/2020,9,6,2020,204,3,Haiti,HT,HTI,11123176,America
08/06/2020,8,6,2020,262,1,Haiti,HT,HTI,11123176,America
07/06/2020,7,6,2020,148,0,Haiti,HT,HTI,11123176,America
06/06/2020,6,6,2020,284,0,Haiti,HT,HTI,11123176,America
05/06/2020,5,6,2020,0,0,Haiti,HT,HTI,11123176,America
04/06/2020,4,6,2020,133,2,Haiti,HT,HTI,11123176,America
03/06/2020,3,6,2020,281,3,Haiti,HT,HTI,11123176,America
02/06/2020,2,6,2020,102,1,Haiti,HT,HTI,11123176,America
01/06/2020,1,6,2020,259,3,Haiti,HT,HTI,11123176,America
31/05/2020,31,5,2020,281,6,Haiti,HT,HTI,11123176,America
30/05/2020,30,5,2020,141,0,Haiti,HT,HTI,11123176,America
29/05/2020,29,5,2020,123,1,Haiti,HT,HTI,11123176,America
28/05/2020,28,5,2020,146,1,Haiti,HT,HTI,11123176,America
27/05/2020,27,5,2020,111,2,Haiti,HT,HTI,11123176,America
26/05/2020,26,5,2020,105,4,Haiti,HT,HTI,11123176,America
25/05/2020,25,5,2020,93,1,Haiti,HT,HTI,11123176,America
24/05/2020,24,5,2020,53,1,Haiti,HT,HTI,11123176,America
23/05/2020,23,5,2020,78,0,Haiti,HT,HTI,11123176,America
22/05/2020,22,5,2020,138,3,Haiti,HT,HTI,11123176,America
21/05/2020,21,5,2020,0,0,Haiti,HT,HTI,11123176,America
20/05/2020,20,5,2020,63,1,Haiti,HT,HTI,11123176,America
19/05/2020,19,5,2020,77,1,Haiti,HT,HTI,11123176,America
18/05/2020,18,5,2020,98,0,Haiti,HT,HTI,11123176,America
17/05/2020,17,5,2020,48,0,Haiti,HT,HTI,11123176,America
16/05/2020,16,5,2020,37,0,Haiti,HT,HTI,11123176,America
15/05/2020,15,5,2020,39,2,Haiti,HT,HTI,11123176,America
14/05/2020,14,5,2020,15,0,Haiti,HT,HTI,11123176,America
13/05/2020,13,5,2020,10,2,Haiti,HT,HTI,11123176,America
12/05/2020,12,5,2020,27,1,Haiti,HT,HTI,11123176,America
11/05/2020,11,5,2020,31,3,Haiti,HT,HTI,11123176,America
10/05/2020,10,5,2020,5,0,Haiti,HT,HTI,11123176,America
09/05/2020,9,5,2020,17,0,Haiti,HT,HTI,11123176,America
08/05/2020,8,5,2020,21,0,Haiti,HT,HTI,11123176,America
07/05/2020,7,5,2020,7,0,Haiti,HT,HTI,11123176,America
06/05/2020,6,5,2020,1,1,Haiti,HT,HTI,11123176,America
05/05/2020,5,5,2020,15,3,Haiti,HT,HTI,11123176,America
04/05/2020,4,5,2020,0,0,Haiti,HT,HTI,11123176,America
03/05/2020,3,5,2020,0,0,Haiti,HT,HTI,11123176,America
02/05/2020,2,5,2020,4,0,Haiti,HT,HTI,11123176,America
01/05/2020,1,5,2020,5,2,Haiti,HT,HTI,11123176,America
30/04/2020,30,4,2020,0,0,Haiti,HT,HTI,11123176,America
29/04/2020,29,4,2020,0,0,Haiti,HT,HTI,11123176,America
28/04/2020,28,4,2020,4,0,Haiti,HT,HTI,11123176,America
27/04/2020,27,4,2020,0,0,Haiti,HT,HTI,11123176,America
26/04/2020,26,4,2020,0,1,Haiti,HT,HTI,11123176,America
25/04/2020,25,4,2020,0,0,Haiti,HT,HTI,11123176,America
24/04/2020,24,4,2020,10,1,Haiti,HT,HTI,11123176,America
23/04/2020,23,4,2020,4,0,Haiti,HT,HTI,11123176,America
22/04/2020,22,4,2020,1,1,Haiti,HT,HTI,11123176,America
21/04/2020,21,4,2020,10,0,Haiti,HT,HTI,11123176,America
20/04/2020,20,4,2020,3,0,Haiti,HT,HTI,11123176,America
19/04/2020,19,4,2020,0,0,Haiti,HT,HTI,11123176,America
18/04/2020,18,4,2020,1,0,Haiti,HT,HTI,11123176,America
17/04/2020,17,4,2020,2,0,Haiti,HT,HTI,11123176,America
16/04/2020,16,4,2020,1,0,Haiti,HT,HTI,11123176,America
15/04/2020,15,4,2020,0,0,Haiti,HT,HTI,11123176,America
14/04/2020,14,4,2020,7,0,Haiti,HT,HTI,11123176,America
13/04/2020,13,4,2020,0,1,Haiti,HT,HTI,11123176,America
12/04/2020,12,4,2020,2,0,Haiti,HT,HTI,11123176,America
11/04/2020,11,4,2020,1,0,Haiti,HT,HTI,11123176,America
10/04/2020,10,4,2020,3,1,Haiti,HT,HTI,11123176,America
09/04/2020,9,4,2020,2,0,Haiti,HT,HTI,11123176,America
08/04/2020,8,4,2020,1,0,Haiti,HT,HTI,11123176,America
07/04/2020,7,4,2020,3,1,Haiti,HT,HTI,11123176,America
06/04/2020,6,4,2020,0,0,Haiti,HT,HTI,11123176,America
05/04/2020,5,4,2020,3,0,Haiti,HT,HTI,11123176,America
04/04/2020,4,4,2020,0,0,Haiti,HT,HTI,11123176,America
03/04/2020,3,4,2020,2,0,Haiti,HT,HTI,11123176,America
02/04/2020,2,4,2020,1,0,Haiti,HT,HTI,11123176,America
01/04/2020,1,4,2020,0,0,Haiti,HT,HTI,11123176,America
31/03/2020,31,3,2020,0,0,Haiti,HT,HTI,11123176,America
30/03/2020,30,3,2020,7,0,Haiti,HT,HTI,11123176,America
29/03/2020,29,3,2020,0,0,Haiti,HT,HTI,11123176,America
28/03/2020,28,3,2020,0,0,Haiti,HT,HTI,11123176,America
27/03/2020,27,3,2020,0,0,Haiti,HT,HTI,11123176,America
26/03/2020,26,3,2020,1,0,Haiti,HT,HTI,11123176,America
25/03/2020,25,3,2020,2,0,Haiti,HT,HTI,11123176,America
24/03/2020,24,3,2020,3,0,Haiti,HT,HTI,11123176,America
23/03/2020,23,3,2020,0,0,Haiti,HT,HTI,11123176,America
22/03/2020,22,3,2020,0,0,Haiti,HT,HTI,11123176,America
21/03/2020,21,3,2020,0,0,Haiti,HT,HTI,11123176,America
20/03/2020,20,3,2020,2,0,Haiti,HT,HTI,11123176,America
14/06/2020,14,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
13/06/2020,13,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
12/06/2020,12,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
11/06/2020,11,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
10/06/2020,10,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
09/06/2020,9,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
08/06/2020,8,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
07/06/2020,7,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
06/06/2020,6,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
05/06/2020,5,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
04/06/2020,4,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
03/06/2020,3,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
02/06/2020,2,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
01/06/2020,1,6,2020,0,0,Holy_See,VA,VAT,1000,Europe
31/05/2020,31,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
30/05/2020,30,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
29/05/2020,29,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
28/05/2020,28,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
27/05/2020,27,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
26/05/2020,26,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
25/05/2020,25,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
24/05/2020,24,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
23/05/2020,23,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
22/05/2020,22,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
21/05/2020,21,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
20/05/2020,20,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
19/05/2020,19,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
18/05/2020,18,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
17/05/2020,17,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
16/05/2020,16,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
15/05/2020,15,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
14/05/2020,14,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
13/05/2020,13,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
12/05/2020,12,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
11/05/2020,11,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
10/05/2020,10,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
09/05/2020,9,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
08/05/2020,8,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
07/05/2020,7,5,2020,1,0,Holy_See,VA,VAT,1000,Europe
06/05/2020,6,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
05/05/2020,5,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
04/05/2020,4,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
03/05/2020,3,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
02/05/2020,2,5,2020,0,0,Holy_See,VA,VAT,1000,Europe
01/05/2020,1,5,2020,1,0,Holy_See,VA,VAT,1000,Europe
30/04/2020,30,4,2020,1,0,Holy_See,VA,VAT,1000,Europe
29/04/2020,29,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
28/04/2020,28,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
27/04/2020,27,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
26/04/2020,26,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
25/04/2020,25,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
24/04/2020,24,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
23/04/2020,23,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
22/04/2020,22,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
21/04/2020,21,4,2020,1,0,Holy_See,VA,VAT,1000,Europe
20/04/2020,20,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
19/04/2020,19,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
18/04/2020,18,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
17/04/2020,17,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
16/04/2020,16,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
15/04/2020,15,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
14/04/2020,14,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
13/04/2020,13,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
12/04/2020,12,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
11/04/2020,11,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
10/04/2020,10,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
09/04/2020,9,4,2020,1,0,Holy_See,VA,VAT,1000,Europe
08/04/2020,8,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
07/04/2020,7,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
06/04/2020,6,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
05/04/2020,5,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
04/04/2020,4,4,2020,1,0,Holy_See,VA,VAT,1000,Europe
03/04/2020,3,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
02/04/2020,2,4,2020,0,0,Holy_See,VA,VAT,1000,Europe
